user_name,user_password,game_title,game_genre,game_developer,game_type,session_level,session_playtime,session_is_completed,achievement_list,achievement_points
iwatkins,$eWMveuJP7,Exclusive asynchronous open system,Strategy,"Wilkinson, Bryan and Matthews",mmo,Level 16,2083,True,Achiev_91,107
kaylamiller,*sLT1+Iv#k,Mandatory zero administration initiative,Strategy,"Bradley, Nelson and Kennedy",singleplayer,Level 30,746,False,Achiev_37,382
edwardsjason,9vOg9Aefl),Public-key solution-oriented alliance,Simulation,Gomez PLC,mmo,Level 2,4481,False,Achiev_54,171
davidrodriguez,FU_sO99o9#,User-centric multi-tasking emulation,Strategy,Ryan-Mcmillan,mmo,Level 9,4042,True,Achiev_87,339
tracymiranda,^6qeG2mGmK,Implemented 3rdgeneration groupware,RPG,"Hensley, Nicholson and Larson",mmo,Level 29,2508,False,Achiev_22,450
brandi76,r6^2C@iiqC,Versatile bandwidth-monitored service-desk,Strategy,Wood LLC,singleplayer,Level 20,1323,True,Achiev_74,385
brendahall,HV)0gL)biM,Switchable empowering model,Action,"Perez, Rosales and Johnson",mmo,Level 7,2993,False,Achiev_4,41
bethharrison,1BVBt9jp&w,Public-key solution-oriented alliance,Simulation,Gomez PLC,mmo,Level 54,1882,True,Achiev_94,394
edwardskatherine,@d8GiMFzNJ,Integrated high-level toolset,Shooter,"Carr, Hines and Harris",singleplayer,Level 53,4997,False,Achiev_65,397
arthurcollier,^b17iOkIKg,Proactive 5thgeneration frame,Shooter,Obrien and Sons,mmo,Level 6,1396,False,Achiev_85,372
davidrodriguez,FU_sO99o9#,Up-sized systematic application,RPG,Lutz PLC,mmo,Level 44,1194,False,Achiev_29,44
daniel20,)gglTM1b#8,Fully-configurable object-oriented capability,Simulation,Pope Ltd,mmo,Level 1,318,True,Achiev_20,201
avilajesus,6sBoAJxQ(m,Switchable multi-tasking forecast,Action,"Willis, Weeks and Flores",singleplayer,Level 59,4898,False,Achiev_93,294
taraortega,)^0b+L6ePw,Down-sized intangible migration,Strategy,Jordan Inc,mmo,Level 24,3547,False,Achiev_88,457
reedrachel,&%M4pfIWE9,Switchable multi-tasking forecast,Action,"Willis, Weeks and Flores",singleplayer,Level 15,798,False,Achiev_27,283
michaelbennett,68uyxgMa%+,Mandatory 6thgeneration neural-net,Action,Willis PLC,mmo,Level 39,339,True,Achiev_68,336
lindsayhayes,6$&37Eek1(,Fully-configurable object-oriented capability,Simulation,Pope Ltd,mmo,Level 23,1245,False,Achiev_45,309
wjones,8sW8xOpw%7,Open-architected 24hour array,Simulation,"Weber, Beltran and Smith",singleplayer,Level 48,4537,True,Achiev_45,236
dennisjason,M)1z3AMz!m,Enterprise-wide discrete projection,Shooter,Norman-Durham,singleplayer,Level 32,3059,True,Achiev_65,274
ngraham,lx6LKb&1)4,Persevering disintermediate moderator,Action,"Mack, Martinez and Ferrell",singleplayer,Level 16,1762,False,Achiev_68,81
mullenjonathan,+JBjh)XM@1,Optional mobile system engine,RPG,Allen-Hill,mmo,Level 19,2534,False,Achiev_1,487
taylordonna,*Ocy@KqG59,Realigned empowering infrastructure,Shooter,Obrien-Jenkins,singleplayer,Level 34,1222,False,Achiev_91,237
jreed,)HR7MHwgRC,Profit-focused bottom-line moratorium,Shooter,Martin Group,mmo,Level 37,1536,False,Achiev_78,88
briangreen,ZxSO9Ehy^5,Streamlined fresh-thinking website,Strategy,"Cook, Perry and Ware",singleplayer,Level 19,4152,False,Achiev_15,496
bill46,^Z6HlJe5F^,Up-sized systematic application,RPG,Lutz PLC,mmo,Level 20,3280,False,Achiev_3,373
diane33,n5u%eRQ$+T,Intuitive incremental intranet,Shooter,Mcintyre LLC,singleplayer,Level 40,435,False,Achiev_57,201
marthayoung,!z6MQ2Nq$s,Integrated eco-centric adapter,Action,"Hopkins, Willis and Jordan",mmo,Level 10,54,True,Achiev_7,321
bowmanjeffrey,3i*2TqUz%b,Cloned analyzing challenge,Action,"Harris, Oneal and Chapman",singleplayer,Level 53,4515,True,Achiev_31,13
edwardsjason,9vOg9Aefl),Integrated high-level toolset,Shooter,"Carr, Hines and Harris",singleplayer,Level 57,502,False,Achiev_78,45
jason77,y0LzcQqB+B,Profound coherent leverage,Strategy,Dennis and Sons,mmo,Level 50,3629,False,Achiev_78,29
george51,ED7TdW@aw(,Mandatory 6thgeneration neural-net,Action,Willis PLC,mmo,Level 36,1541,True,Achiev_99,92
brandiflynn,^5#KJ1enW3,Advanced intangible customer loyalty,Strategy,Miller-Jordan,mmo,Level 12,2083,True,Achiev_32,327
summersmorgan,^kU0_WfX5^,Synchronized hybrid archive,Action,"Cobb, Waters and Tate",mmo,Level 50,2352,True,Achiev_62,268
taylordonna,*Ocy@KqG59,Cloned analyzing challenge,Action,"Harris, Oneal and Chapman",singleplayer,Level 30,3359,False,Achiev_27,373
scottdaniel,EoPa1xBUF$,Reduced maximized synergy,Strategy,"Phillips, Miller and Olsen",mmo,Level 53,4871,True,Achiev_72,276
dennisjason,M)1z3AMz!m,Mandatory zero administration initiative,Strategy,"Bradley, Nelson and Kennedy",singleplayer,Level 11,3383,True,Achiev_78,487
dean50,)O9DbvAGA!,Mandatory 6thgeneration neural-net,Action,Willis PLC,mmo,Level 16,3500,True,Achiev_46,40
summersmorgan,^kU0_WfX5^,Intuitive incremental intranet,Shooter,Mcintyre LLC,singleplayer,Level 9,2459,False,Achiev_37,443
michaelnelson,!o8El8aMNT,Versatile bandwidth-monitored service-desk,Strategy,Wood LLC,singleplayer,Level 35,4257,True,Achiev_64,99
brandiflynn,^5#KJ1enW3,Programmable dedicated data-warehouse,Action,"Gregory, Rogers and Smith",mmo,Level 3,4608,False,Achiev_73,300
taraortega,)^0b+L6ePw,Advanced intangible customer loyalty,Strategy,Miller-Jordan,mmo,Level 50,2154,False,Achiev_79,235
bryancruz,yxK4wKTba+,Integrated contextually-based groupware,Shooter,"Lawson, Johnson and Martinez",singleplayer,Level 35,3765,False,Achiev_57,12
egarcia,^F7Kw^Ehh5,Open-architected 24hour array,Simulation,"Weber, Beltran and Smith",singleplayer,Level 4,4951,False,Achiev_85,170
nsmith,O8z1YAZ7+t,Synergized secondary model,Shooter,Melendez PLC,singleplayer,Level 31,4955,False,Achiev_92,377
blackkirsten,186ZSzsf)!,Open-architected transitional Graphic Interface,Shooter,"Martin, Graves and Walter",mmo,Level 58,2205,True,Achiev_41,243
edwardskatherine,@d8GiMFzNJ,Advanced maximized workforce,Strategy,Bradford Ltd,singleplayer,Level 38,606,True,Achiev_100,231
torressusan,!$7Qw3Ujc3,Expanded dedicated orchestration,Strategy,Stewart-Barrera,mmo,Level 14,2344,False,Achiev_23,359
timothyfisher,)x1HilFSS9,Implemented 3rdgeneration groupware,RPG,"Hensley, Nicholson and Larson",mmo,Level 20,3072,False,Achiev_72,135
palmeranthony,6m!A9Q@p&S,Switchable empowering model,Action,"Perez, Rosales and Johnson",mmo,Level 25,330,False,Achiev_71,204
blackkirsten,186ZSzsf)!,User-centric multi-tasking emulation,Strategy,Ryan-Mcmillan,mmo,Level 53,1035,True,Achiev_64,240
xthomas,uC4RnIPj3*,Profound coherent leverage,Strategy,Dennis and Sons,mmo,Level 44,1425,False,Achiev_89,215
tracymiranda,^6qeG2mGmK,Open-architected transitional Graphic Interface,Shooter,"Martin, Graves and Walter",mmo,Level 27,3888,False,Achiev_54,388
michaelbennett,68uyxgMa%+,Enterprise-wide discrete projection,Shooter,Norman-Durham,singleplayer,Level 56,740,True,Achiev_85,101
jorgemanning,7E#SlyW5%+,Innovative intangible data-warehouse,Action,Jimenez-Walker,mmo,Level 19,2693,True,Achiev_2,453
egarcia,^F7Kw^Ehh5,Integrated high-level toolset,Shooter,"Carr, Hines and Harris",singleplayer,Level 50,4857,False,Achiev_40,145
fclay,gK%g7LbF7g,Realigned empowering infrastructure,Shooter,Obrien-Jenkins,singleplayer,Level 34,332,False,Achiev_7,456
summersmorgan,^kU0_WfX5^,Advanced maximized workforce,Strategy,Bradford Ltd,singleplayer,Level 13,3321,True,Achiev_80,138
dennisjason,M)1z3AMz!m,Programmable dedicated data-warehouse,Action,"Gregory, Rogers and Smith",mmo,Level 37,1351,True,Achiev_31,232
blackkirsten,186ZSzsf)!,Exclusive asynchronous open system,Strategy,"Wilkinson, Bryan and Matthews",mmo,Level 30,2998,True,Achiev_21,318
lovediamond,$8^DnX$q1C,Public-key solution-oriented alliance,Simulation,Gomez PLC,mmo,Level 56,3090,True,Achiev_17,314
clinton20,l8h0ULaZ&q,Enterprise-wide discrete projection,Shooter,Norman-Durham,singleplayer,Level 46,3707,True,Achiev_97,450
gabriella87,^Og5U0Fp_o,Advanced intangible customer loyalty,Strategy,Miller-Jordan,mmo,Level 19,111,False,Achiev_28,181
jorgemanning,7E#SlyW5%+,Optional incremental adapter,Strategy,"Rose, Martin and Chavez",mmo,Level 26,4132,True,Achiev_86,325
egarcia,^F7Kw^Ehh5,Decentralized dynamic array,Simulation,Rodriguez and Sons,mmo,Level 3,1998,True,Achiev_69,471
michaelnelson,!o8El8aMNT,Intuitive incremental intranet,Shooter,Mcintyre LLC,singleplayer,Level 9,1616,False,Achiev_25,465
chris09,tr1&AOed)M,Integrated contextually-based groupware,Shooter,"Lawson, Johnson and Martinez",singleplayer,Level 2,2313,True,Achiev_73,217
edwardsjason,9vOg9Aefl),Open-architected 24hour array,Simulation,"Weber, Beltran and Smith",singleplayer,Level 12,4291,False,Achiev_4,42
jasonwest,uub)$Tyw^4,Mandatory 6thgeneration neural-net,Action,Willis PLC,mmo,Level 10,3301,True,Achiev_65,161
edwardsjason,9vOg9Aefl),Implemented 3rdgeneration groupware,RPG,"Hensley, Nicholson and Larson",mmo,Level 18,2780,True,Achiev_79,55
qbuck,%ZFBfFst$3,User-centric fault-tolerant synergy,Shooter,Santos-Tyler,mmo,Level 52,389,False,Achiev_70,38
nsmith,O8z1YAZ7+t,Advanced maximized workforce,Strategy,Bradford Ltd,singleplayer,Level 27,4170,True,Achiev_44,108
mward,(B7gJrGDg@,Fully-configurable object-oriented capability,Simulation,Pope Ltd,mmo,Level 20,809,False,Achiev_25,63
jorgemanning,7E#SlyW5%+,Down-sized intangible migration,Strategy,Jordan Inc,mmo,Level 5,4334,True,Achiev_48,107
egarcia,^F7Kw^Ehh5,Advanced maximized workforce,Strategy,Bradford Ltd,singleplayer,Level 31,77,True,Achiev_75,295
heather25,M@94LR6u3#,Profit-focused bottom-line moratorium,Shooter,Martin Group,mmo,Level 31,47,True,Achiev_11,176
christensenmatthew,*aQpzGS33y,Intuitive national policy,Action,"Arnold, Martin and Wilson",singleplayer,Level 24,1432,False,Achiev_69,356
chelsea79,B665mJuzr$,Integrated contextually-based groupware,Shooter,"Lawson, Johnson and Martinez",singleplayer,Level 46,201,False,Achiev_32,352
edwardsjason,9vOg9Aefl),Secured homogeneous knowledgebase,Action,"Preston, Thornton and Morgan",singleplayer,Level 48,4389,True,Achiev_71,178
reedrachel,&%M4pfIWE9,Public-key solution-oriented alliance,Simulation,Gomez PLC,mmo,Level 3,4806,False,Achiev_47,423
george51,ED7TdW@aw(,Integrated contextually-based groupware,Shooter,"Lawson, Johnson and Martinez",singleplayer,Level 29,983,True,Achiev_20,137
palmeranthony,6m!A9Q@p&S,Fully-configurable object-oriented capability,Simulation,Pope Ltd,mmo,Level 48,1144,True,Achiev_85,68
ngraham,lx6LKb&1)4,Vision-oriented background contingency,RPG,Rivas-Cummings,singleplayer,Level 19,3002,True,Achiev_61,148
hendersonsteve,R_f35BjS!o,Innovative intangible data-warehouse,Action,Jimenez-Walker,mmo,Level 43,2565,False,Achiev_98,352
michaelbennett,68uyxgMa%+,Proactive 5thgeneration frame,Shooter,Obrien and Sons,mmo,Level 2,4062,False,Achiev_38,247
stephanie99,lNQ8F*txM@,Vision-oriented background contingency,RPG,Rivas-Cummings,singleplayer,Level 26,2913,False,Achiev_74,222
landryjessica,))MUa39&1g,Switchable empowering model,Action,"Perez, Rosales and Johnson",mmo,Level 24,2073,True,Achiev_12,165
dennisjason,M)1z3AMz!m,Fully-configurable object-oriented capability,Simulation,Pope Ltd,mmo,Level 32,3605,True,Achiev_94,450
chris09,tr1&AOed)M,Intuitive national policy,Action,"Arnold, Martin and Wilson",singleplayer,Level 43,246,False,Achiev_59,305
robertkemp,H6Dd9z@L&7,Integrated high-level toolset,Shooter,"Carr, Hines and Harris",singleplayer,Level 49,2658,True,Achiev_21,488
alyssa80,N+8&rwV!eo,Switchable empowering model,Action,"Perez, Rosales and Johnson",mmo,Level 17,4219,True,Achiev_83,294
ngraham,lx6LKb&1)4,Profit-focused bottom-line moratorium,Shooter,Martin Group,mmo,Level 19,4964,False,Achiev_4,328
craig20,!a9O)+_Rq(,Managed heuristic hub,Action,"Davis, Mora and Pearson",mmo,Level 60,4625,False,Achiev_35,173
rogerfox,!K0wLQmcK#,Mandatory 6thgeneration neural-net,Action,Willis PLC,mmo,Level 50,4700,True,Achiev_34,43
craig20,!a9O)+_Rq(,Synchronized hybrid archive,Action,"Cobb, Waters and Tate",mmo,Level 49,1366,False,Achiev_19,372
timothyfisher,)x1HilFSS9,Programmable impactful moratorium,RPG,Gould Ltd,singleplayer,Level 23,1639,False,Achiev_52,290
alyssa80,N+8&rwV!eo,Advanced intangible customer loyalty,Strategy,Miller-Jordan,mmo,Level 22,286,False,Achiev_46,167
michaelnelson,!o8El8aMNT,Triple-buffered content-based approach,Simulation,Morgan-Foster,singleplayer,Level 31,1867,True,Achiev_61,393
rogerfox,!K0wLQmcK#,Business-focused holistic project,RPG,Smith-Palmer,singleplayer,Level 60,1315,False,Achiev_100,338
jesuspeters,$6EB$!+H9g,Advanced maximized workforce,Strategy,Bradford Ltd,singleplayer,Level 59,289,False,Achiev_37,123
dennisjason,M)1z3AMz!m,Down-sized intangible migration,Strategy,Jordan Inc,mmo,Level 23,4338,False,Achiev_69,120
kristopher70,^7Hvrnr(2T,Exclusive asynchronous open system,Strategy,"Wilkinson, Bryan and Matthews",mmo,Level 45,3169,True,Achiev_68,365
alyssa80,N+8&rwV!eo,Switchable multi-tasking forecast,Action,"Willis, Weeks and Flores",singleplayer,Level 57,1476,True,Achiev_81,485
toddwhite,+21EcAleZc,Enterprise-wide discrete projection,Shooter,Norman-Durham,singleplayer,Level 59,312,False,Achiev_15,211
brittanyli,B^0CvlY08A,Programmable dedicated data-warehouse,Action,"Gregory, Rogers and Smith",mmo,Level 43,2879,True,Achiev_91,113
reedrachel,&%M4pfIWE9,Open-architected 24hour array,Simulation,"Weber, Beltran and Smith",singleplayer,Level 18,1576,False,Achiev_9,41
kristopher70,^7Hvrnr(2T,Integrated high-level toolset,Shooter,"Carr, Hines and Harris",singleplayer,Level 31,3538,False,Achiev_95,142
barbaracummings,jzQb0+Dnu&,Profound coherent leverage,Strategy,Dennis and Sons,mmo,Level 13,127,False,Achiev_67,351
brooke54,5ucFWrQ4_6,Down-sized intangible migration,Strategy,Jordan Inc,mmo,Level 49,239,True,Achiev_38,10
barbaracummings,jzQb0+Dnu&,Exclusive asynchronous open system,Strategy,"Wilkinson, Bryan and Matthews",mmo,Level 46,3650,True,Achiev_24,133
tracymiranda,^6qeG2mGmK,Mandatory zero administration initiative,Strategy,"Bradley, Nelson and Kennedy",singleplayer,Level 34,1123,True,Achiev_75,173
jason77,y0LzcQqB+B,Integrated high-level toolset,Shooter,"Carr, Hines and Harris",singleplayer,Level 45,2832,True,Achiev_59,425
taraortega,)^0b+L6ePw,Integrated eco-centric adapter,Action,"Hopkins, Willis and Jordan",mmo,Level 25,4851,False,Achiev_42,256
danielle67,rz4HlfR!!A,Intuitive national policy,Action,"Arnold, Martin and Wilson",singleplayer,Level 5,3550,False,Achiev_27,478
palmeranthony,6m!A9Q@p&S,Focused methodical system engine,Strategy,Davis-Watson,singleplayer,Level 28,3237,False,Achiev_96,481
edwardsjason,9vOg9Aefl),Enterprise-wide discrete projection,Shooter,Norman-Durham,singleplayer,Level 48,2466,False,Achiev_44,477
lovediamond,$8^DnX$q1C,Synchronized hybrid archive,Action,"Cobb, Waters and Tate",mmo,Level 27,803,True,Achiev_3,175
lovediamond,$8^DnX$q1C,Open-architected 24hour array,Simulation,"Weber, Beltran and Smith",singleplayer,Level 41,1755,False,Achiev_96,367
rachelbarajas,)obPASpy*1,Public-key solution-oriented alliance,Simulation,Gomez PLC,mmo,Level 46,3885,True,Achiev_54,228
wjones,8sW8xOpw%7,Streamlined fresh-thinking website,Strategy,"Cook, Perry and Ware",singleplayer,Level 16,1829,False,Achiev_27,298
pcole,FkTca$2+_2,Integrated high-level toolset,Shooter,"Carr, Hines and Harris",singleplayer,Level 7,3769,True,Achiev_28,139
iwatkins,$eWMveuJP7,Realigned empowering infrastructure,Shooter,Obrien-Jenkins,singleplayer,Level 37,1575,False,Achiev_43,402
pcole,FkTca$2+_2,Public-key solution-oriented alliance,Simulation,Gomez PLC,mmo,Level 38,1298,True,Achiev_81,339
nsmith,O8z1YAZ7+t,Open-architected transitional Graphic Interface,Shooter,"Martin, Graves and Walter",mmo,Level 18,703,False,Achiev_100,441
barbaracummings,jzQb0+Dnu&,Integrated high-level toolset,Shooter,"Carr, Hines and Harris",singleplayer,Level 18,451,False,Achiev_60,381
diane33,n5u%eRQ$+T,Triple-buffered content-based approach,Simulation,Morgan-Foster,singleplayer,Level 39,4204,True,Achiev_49,299
michaelnelson,!o8El8aMNT,Focused methodical system engine,Strategy,Davis-Watson,singleplayer,Level 11,763,False,Achiev_15,140
toddwhite,+21EcAleZc,Devolved demand-driven contingency,Shooter,Smith Inc,mmo,Level 17,2662,True,Achiev_75,175
cmyers,Rwr6Nbcx@I,Integrated contextually-based groupware,Shooter,"Lawson, Johnson and Martinez",singleplayer,Level 43,1456,True,Achiev_1,331
edwardskatherine,@d8GiMFzNJ,User-centric multi-tasking emulation,Strategy,Ryan-Mcmillan,mmo,Level 15,3163,True,Achiev_70,88
lsanchez,kH5YexUp)_,Optional incremental adapter,Strategy,"Rose, Martin and Chavez",mmo,Level 42,4662,True,Achiev_18,294
brooke54,5ucFWrQ4_6,User-centric fault-tolerant synergy,Shooter,Santos-Tyler,mmo,Level 49,3591,False,Achiev_47,334
brandi76,r6^2C@iiqC,User-centric fault-tolerant synergy,Shooter,Santos-Tyler,mmo,Level 9,3346,True,Achiev_5,234
justinrogers,7SHwu@+1(4,Expanded dedicated orchestration,Strategy,Stewart-Barrera,mmo,Level 51,4738,False,Achiev_93,226
allensimmons,)e94YMFwB&,Open-architected transitional Graphic Interface,Shooter,"Martin, Graves and Walter",mmo,Level 19,3160,True,Achiev_9,57
carteranthony,Iv8VZdukK%,Optional mobile system engine,RPG,Allen-Hill,mmo,Level 53,3067,True,Achiev_25,464
brendahall,HV)0gL)biM,Open-architected 24hour array,Simulation,"Weber, Beltran and Smith",singleplayer,Level 25,3982,True,Achiev_51,88
daniel20,)gglTM1b#8,Intuitive national policy,Action,"Arnold, Martin and Wilson",singleplayer,Level 14,764,False,Achiev_89,20
avilajesus,6sBoAJxQ(m,Expanded dedicated orchestration,Strategy,Stewart-Barrera,mmo,Level 24,3532,False,Achiev_24,336
lovediamond,$8^DnX$q1C,Persevering disintermediate moderator,Action,"Mack, Martinez and Ferrell",singleplayer,Level 5,4800,False,Achiev_68,400
lsanchez,kH5YexUp)_,Profound coherent leverage,Strategy,Dennis and Sons,mmo,Level 30,4258,True,Achiev_26,414
garybecker,KS9Pem#^+N,Open-architected transitional Graphic Interface,Shooter,"Martin, Graves and Walter",mmo,Level 5,722,False,Achiev_30,182
stephanie99,lNQ8F*txM@,Programmable dedicated data-warehouse,Action,"Gregory, Rogers and Smith",mmo,Level 55,148,True,Achiev_78,381
torressusan,!$7Qw3Ujc3,Programmable dedicated data-warehouse,Action,"Gregory, Rogers and Smith",mmo,Level 55,1443,True,Achiev_41,402
toddwhite,+21EcAleZc,Intuitive national policy,Action,"Arnold, Martin and Wilson",singleplayer,Level 56,3357,True,Achiev_5,160
alyssa80,N+8&rwV!eo,Intuitive incremental intranet,Shooter,Mcintyre LLC,singleplayer,Level 24,1455,False,Achiev_30,449
mikegarza,_4J9MadiFn,Integrated contextually-based groupware,Shooter,"Lawson, Johnson and Martinez",singleplayer,Level 12,819,False,Achiev_7,457
markjohns,L2lF8GOo&h,Synergized secondary model,Shooter,Melendez PLC,singleplayer,Level 43,1894,False,Achiev_42,445
michaelnelson,!o8El8aMNT,Integrated contextually-based groupware,Shooter,"Lawson, Johnson and Martinez",singleplayer,Level 22,3520,False,Achiev_26,77
michaelnelson,!o8El8aMNT,Profit-focused bottom-line moratorium,Shooter,Martin Group,mmo,Level 4,4763,False,Achiev_24,213
edwardskatherine,@d8GiMFzNJ,Profit-focused bottom-line moratorium,Shooter,Martin Group,mmo,Level 20,3422,True,Achiev_73,335
barbaracummings,jzQb0+Dnu&,Open-architected transitional Graphic Interface,Shooter,"Martin, Graves and Walter",mmo,Level 44,2410,False,Achiev_84,302
gabriella87,^Og5U0Fp_o,Programmable dedicated data-warehouse,Action,"Gregory, Rogers and Smith",mmo,Level 41,1735,False,Achiev_82,138
iwatkins,$eWMveuJP7,Triple-buffered content-based approach,Simulation,Morgan-Foster,singleplayer,Level 1,4177,False,Achiev_53,462
michael92,f$m#0RGf6L,Total intangible software,Shooter,Fuller LLC,singleplayer,Level 25,2860,True,Achiev_84,475
dean50,)O9DbvAGA!,Triple-buffered content-based approach,Simulation,Morgan-Foster,singleplayer,Level 19,166,False,Achiev_77,119
vhampton,L6OZtJqV$1,Mandatory 6thgeneration neural-net,Action,Willis PLC,mmo,Level 57,3690,True,Achiev_65,375
bowmanjeffrey,3i*2TqUz%b,Open-architected 24hour array,Simulation,"Weber, Beltran and Smith",singleplayer,Level 17,3328,False,Achiev_28,96
barbaracummings,jzQb0+Dnu&,Implemented 3rdgeneration groupware,RPG,"Hensley, Nicholson and Larson",mmo,Level 12,1500,True,Achiev_10,292
torressusan,!$7Qw3Ujc3,Implemented 3rdgeneration groupware,RPG,"Hensley, Nicholson and Larson",mmo,Level 35,4500,False,Achiev_80,198
christensenmatthew,*aQpzGS33y,Programmable dedicated data-warehouse,Action,"Gregory, Rogers and Smith",mmo,Level 47,249,False,Achiev_73,34
rogerfox,!K0wLQmcK#,Implemented 3rdgeneration groupware,RPG,"Hensley, Nicholson and Larson",mmo,Level 18,323,False,Achiev_93,215
davidrodriguez,FU_sO99o9#,Switchable multi-tasking forecast,Action,"Willis, Weeks and Flores",singleplayer,Level 20,1173,False,Achiev_92,443
brendahall,HV)0gL)biM,Profound coherent leverage,Strategy,Dennis and Sons,mmo,Level 18,417,False,Achiev_87,363
edwardsjason,9vOg9Aefl),Advanced maximized workforce,Strategy,Bradford Ltd,singleplayer,Level 55,1359,False,Achiev_2,474
edwardskatherine,@d8GiMFzNJ,Realigned empowering infrastructure,Shooter,Obrien-Jenkins,singleplayer,Level 10,1836,True,Achiev_49,425
clinton20,l8h0ULaZ&q,Switchable multi-tasking forecast,Action,"Willis, Weeks and Flores",singleplayer,Level 28,349,True,Achiev_10,322
brandi76,r6^2C@iiqC,Innovative intangible data-warehouse,Action,Jimenez-Walker,mmo,Level 22,1460,False,Achiev_76,261
sanchezangela,$8)pUqza3L,Focused 6thgeneration projection,Action,Malone Ltd,singleplayer,Level 28,1284,False,Achiev_35,249
taraortega,)^0b+L6ePw,Triple-buffered content-based approach,Simulation,Morgan-Foster,singleplayer,Level 46,2166,False,Achiev_73,149
jason77,y0LzcQqB+B,Vision-oriented background contingency,RPG,Rivas-Cummings,singleplayer,Level 5,1747,True,Achiev_62,268
jorgemanning,7E#SlyW5%+,Total intangible software,Shooter,Fuller LLC,singleplayer,Level 48,4569,True,Achiev_67,389
sanchezangela,$8)pUqza3L,Optional mobile system engine,RPG,Allen-Hill,mmo,Level 7,1947,False,Achiev_13,393
christinewilliams,0%5&(CJhx@,Open-architected 24hour array,Simulation,"Weber, Beltran and Smith",singleplayer,Level 2,2386,True,Achiev_76,457
ngraham,lx6LKb&1)4,Integrated eco-centric adapter,Action,"Hopkins, Willis and Jordan",mmo,Level 22,3141,True,Achiev_27,271
pwhite,95I8uUza#u,Persevering disintermediate moderator,Action,"Mack, Martinez and Ferrell",singleplayer,Level 30,4698,True,Achiev_41,392
fclay,gK%g7LbF7g,Profit-focused bottom-line moratorium,Shooter,Martin Group,mmo,Level 1,2574,False,Achiev_59,387
blackkirsten,186ZSzsf)!,Total intangible software,Shooter,Fuller LLC,singleplayer,Level 27,1872,True,Achiev_39,119
brooke54,5ucFWrQ4_6,Integrated high-level toolset,Shooter,"Carr, Hines and Harris",singleplayer,Level 18,3233,False,Achiev_19,336
barbaracummings,jzQb0+Dnu&,Exclusive asynchronous open system,Strategy,"Wilkinson, Bryan and Matthews",mmo,Level 45,4499,False,Achiev_91,73
craig20,!a9O)+_Rq(,Synchronized hybrid archive,Action,"Cobb, Waters and Tate",mmo,Level 12,3861,True,Achiev_59,60
timothyfisher,)x1HilFSS9,Optional incremental adapter,Strategy,"Rose, Martin and Chavez",mmo,Level 60,3832,True,Achiev_54,314
christinewilliams,0%5&(CJhx@,Intuitive incremental intranet,Shooter,Mcintyre LLC,singleplayer,Level 53,312,True,Achiev_79,194
lindsayhayes,6$&37Eek1(,Profit-focused bottom-line moratorium,Shooter,Martin Group,mmo,Level 35,643,True,Achiev_81,197
diane33,n5u%eRQ$+T,Advanced intangible customer loyalty,Strategy,Miller-Jordan,mmo,Level 36,2452,True,Achiev_9,123
george35,1Mf2Z@vti@,Proactive 5thgeneration frame,Shooter,Obrien and Sons,mmo,Level 1,1508,True,Achiev_97,224
alfred30,7IpRMmfY*b,Triple-buffered content-based approach,Simulation,Morgan-Foster,singleplayer,Level 41,495,False,Achiev_45,229
allensimmons,)e94YMFwB&,Focused 6thgeneration projection,Action,Malone Ltd,singleplayer,Level 26,1823,False,Achiev_41,22
tracymiranda,^6qeG2mGmK,Expanded dedicated orchestration,Strategy,Stewart-Barrera,mmo,Level 31,1666,True,Achiev_98,220
arthurcollier,^b17iOkIKg,Profit-focused dedicated capability,Shooter,Johnson-Perry,singleplayer,Level 16,1469,True,Achiev_2,348
scottdaniel,EoPa1xBUF$,Profound coherent leverage,Strategy,Dennis and Sons,mmo,Level 8,141,False,Achiev_100,336
qbuck,%ZFBfFst$3,Exclusive asynchronous open system,Strategy,"Wilkinson, Bryan and Matthews",mmo,Level 2,4763,False,Achiev_75,441
tracymiranda,^6qeG2mGmK,Fully-configurable object-oriented capability,Simulation,Pope Ltd,mmo,Level 29,2008,True,Achiev_19,129
jjones,_1WhHwmyN2,Streamlined fresh-thinking website,Strategy,"Cook, Perry and Ware",singleplayer,Level 30,1641,False,Achiev_50,335
jjones,_1WhHwmyN2,Persevering disintermediate moderator,Action,"Mack, Martinez and Ferrell",singleplayer,Level 38,2203,False,Achiev_38,78
bethharrison,1BVBt9jp&w,Open-architected transitional Graphic Interface,Shooter,"Martin, Graves and Walter",mmo,Level 5,1286,False,Achiev_62,222
xanderson,zd3nU)mjn@,Total intangible software,Shooter,Fuller LLC,singleplayer,Level 27,2925,False,Achiev_20,194
mikegarza,_4J9MadiFn,Advanced maximized workforce,Strategy,Bradford Ltd,singleplayer,Level 46,1084,True,Achiev_45,34
diane33,n5u%eRQ$+T,User-centric multi-tasking emulation,Strategy,Ryan-Mcmillan,mmo,Level 4,313,False,Achiev_91,320
xthomas,uC4RnIPj3*,Mandatory 6thgeneration neural-net,Action,Willis PLC,mmo,Level 46,4086,True,Achiev_82,471
lindsayhayes,6$&37Eek1(,Mandatory zero administration initiative,Strategy,"Bradley, Nelson and Kennedy",singleplayer,Level 4,1578,True,Achiev_84,352
markjohns,L2lF8GOo&h,Profit-focused dedicated capability,Shooter,Johnson-Perry,singleplayer,Level 13,3632,True,Achiev_64,406
